lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_08224a58d0f3,apparel-clothing-retail-islamabad,Usama silk,usamasilk.com,https://usamasilk.com/,Pakistan,F-10 Markaz,Moon Plaza F10 Markaz (Opposite kfc),overture=womens_clothing_store,Buy luxury fancy wedding dresses for women online in Pakistan at Usama Silk. Get fast cash on delivery all over Pakistan,BUYER,44,discovery category 'overture=womens_clothing_store' matches campaign target,13,4,65,in target country (Pakistan); in target city (F-10 Markaz); mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active,,,usamasilk2@gmail.com,mx_valid,+92 333 5527770,,,ecommerce_active: shop now,based in F-10 Markaz; sells online; runs on shopify,overture,https://explore.overturemaps.org/#1366ec1b-b060-497d-a2d8-db326ac7f6ca,2026-09-26T13:27:01+00:00,false,not_queued,,,,
lead_22de8d4726b7,apparel-clothing-retail-islamabad,Arqs shoes,arqs.pk,https://arqs.pk/,Pakistan,Blue Area,SHOP 9 BLOCK D SUPER MARKET F-6 MARKAZ,overture=shoe_store,"ARQS best Shoe collections for Men, Women & Kids, Quality Pumps, Slippers, Sandals, Wedges, Heels, Court Shoes. We provide in-store & online shopping in Pakistan.",BUYER,45,discovery category 'overture=shoe_store' matches campaign target,13,4,64,"in target country (Pakistan); in target city (Blue Area); intent match (92%): Arqs sells shoes online and in-store, needing inventory and replenishment control for apparel products.; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active",,,contact@arqs.pk,generic,0340 1112777,,,"ecommerce_active: shop now, checkout",based in Blue Area; sells online; runs on shopify,overture,https://explore.overturemaps.org/#570edfe6-3458-4686-a5e1-c513965b59b5,2026-09-26T13:32:25+00:00,false,not_queued,,,,
lead_d96e4624bd29,apparel-clothing-retail-islamabad,Rigout Store,rigoutstore.pk,https://rigoutstore.pk/,Pakistan,Blue Area,6A united plaza,overture=fashion_accessories_store,"Designed for fashionable shoppers in Pakistan, RIGOUT is dedicated to providing professional and modern accessories to suit all personalities. From sunglasses with attention to detail in style, to professional sleek watches with no detail left out, and even refined and elegant bracelets for every occasion.",BUYER,45,discovery category 'overture=fashion_accessories_store' matches campaign target,9,6,62,"in target country (Pakistan); in target city (Blue Area); quality notes: single-page site; site copyright 2020: possibly unmaintained; intent match (80%): Rigout is a fashion accessories retailer, likely needing inventory and replenishment software for its online store.; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active; pain signals: customer_service_load",,,support@rigoutstore.pk,generic,+92 333 1119023,,customer_service_load: whatsapp us,"ecommerce_active: add to cart, track your order",based in Blue Area; sells online; runs on shopify; takes orders over WhatsApp/DM,overture,https://explore.overturemaps.org/#81f6df44-1b16-4160-97b6-f6bd8ab67dce,2026-09-26T13:30:29+00:00,false,not_queued,,,,
lead_69a8ffc5395d,apparel-clothing-retail-islamabad,Good Shoes,goodshoes-pk.com,https://goodshoes-pk.com/,Pakistan,F-6 Super Market,"Shahrah-e-Pakistan, Block 3 Liaquatabad Town, Karachi, Karachi City, Sindh 75900, Pakistan, Karachi",shop=shoes,"Shop premium quality footwear at Good Shoes. Explore our latest collection of durable, stylish, and comfortable shoes with fast nationwide delivery across Pakistan.",BUYER,44,discovery category 'shop=shoes' matches campaign target,10,4,60,in target country (Pakistan); in target city (F-6 Super Market); quality notes: single-page site; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active,,,customercare@goodshoes-pk.com,generic,+92-330-3623433,,,ecommerce_active: shop now,based in F-6 Super Market; sells online; runs on woocommerce,osm,https://www.openstreetmap.org/node/12155444391,2026-09-26T13:28:57+00:00,false,not_queued,,,,
lead_c2cda2387ddf,apparel-clothing-retail-islamabad,Sana Suitings,laam.com,https://laam.com/brands/iq-mens-wear-by-sana-suiting,Pakistan,Blue Area,shop 8 & 9 chaudhary plaza Blue area,overture=mens_clothing_store,Discover in utter elegance in men’s eastern wear at IQ Men’s Wear by Sana Suiting. Exquisite designs featuring exceptional stitching and stunning hues.,BUYER,45,discovery category 'overture=mens_clothing_store' matches campaign target,7,2,58,"in target country (Pakistan); in target city (Blue Area); quality notes: single-page site; no public contact details; website does not appear to belong to this company; intent match (92%): Sana Suitings sells apparel, manages orders and inventory, indicating a need for inventory & replenishment software.; mobile number published (owner-level contact); ecommerce platform detected: shopify",,,sanasuiting@gmail.com,mx_valid,+923219722225,,,,based in Blue Area; runs on shopify,overture,https://explore.overturemaps.org/#bdb758e3-c7d9-41c1-a87a-247471bfb0f5,2026-09-26T13:31:06+00:00,false,not_queued,,,,
lead_6158fda6e78a,apparel-clothing-retail-islamabad,Only Yes Blue Area Outlet,hi.link,https://gulposh.hi.link/,Pakistan,Blue Area,"Umer Plaza, Jinnah Ave",overture=clothing_store,Limitless,BUYER,45,discovery category 'overture=clothing_store' matches campaign target,10,0,58,"in target country (Pakistan); in target city (Blue Area); quality notes: single-page site; very thin homepage content; website does not appear to belong to this company; intent match (70%): Text identifies a clothing store outlet, implying a need for inventory and replenishment management.",,,gulposhoutlet@gmail.com,mx_valid,+92512344078,,,,based in Blue Area,overture,https://explore.overturemaps.org/#444f3728-0be1-4564-bf2e-b0bc8d2c13cd,2026-09-26T13:32:02+00:00,false,not_queued,,,,
lead_d9ea29448696,apparel-clothing-retail-islamabad,Zapatla,zapatla.pk,https://www.zapatla.pk/,Pakistan,F-6 Super Market,,overture=shoe_store,"Zapatla crafts premium women's shoes in Pakistan, delivering both quality and affordability. Our collection boasts durable, stylish, and fashionable footwear, ensuring a lasting and comfortable experience for our customers. With Zapatla, enjoy a seamless shopping experience backed by our 30-day Easy Returns and Hassle-",BUYER,44,discovery category 'overture=shoe_store' matches campaign target,7,2,55,in target country (Pakistan); in target city (F-6 Super Market); quality notes: single-page site; no public contact details; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify,,,support@zapatla.com,generic,+923352994025,,,,based in F-6 Super Market; runs on shopify,overture,https://explore.overturemaps.org/#76263fb3-b1a7-4396-ba09-d45d60dc05c8,2026-09-26T13:28:46+00:00,false,not_queued,,,,
lead_092afa6e4993,apparel-clothing-retail-islamabad,Mr. Baby F-10,mrbaby.pk,http://mrbaby.pk/,Pakistan,F-10 Markaz,"Shop 07, Park View Plaza, Markez",overture=childrens_clothing_store,,BUYER,45,discovery category 'overture=childrens_clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Children's clothing store needs inventory and replenishment software for apparel retail.,0,0,49,in target country (Pakistan); in target city (F-10 Markaz); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): Children's clothing store needs inventory and replenishment software for apparel retail.; mobile number published (owner-level contact),,,mrbaby.pk@gmail.com,mx_valid,+923005544017,,,,based in F-10 Markaz,overture,https://explore.overturemaps.org/#78d09729-32ce-4c6f-821d-f51ab0be0dc3,2026-09-26T13:25:55+00:00,false,not_queued,,,,
lead_e9f5d187a519,apparel-clothing-retail-islamabad,Babycare Mart,hajidiapershouse.business.site,https://hajidiapershouse.business.site/?m=true,Pakistan,F-6 Super Market,Shop Number 5/450 Liaquatabad Block 6,overture=childrens_clothing_store,,BUYER,45,"discovery category 'overture=childrens_clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Babycare Mart is a children's clothing retailer, needing inventory and replenishment software for apparel.",0,0,49,"in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (status_404); no public contact details; intent match (95%): Babycare Mart is a children's clothing retailer, needing inventory and replenishment software for apparel.; mobile number published (owner-level contact)",,,babycaremart@gmail.com,mx_valid,+923422225596,,,,based in F-6 Super Market,overture,https://explore.overturemaps.org/#53a487e4-100b-4024-a2fb-c6b4618c8fa3,2026-09-26T13:28:31+00:00,false,not_queued,,,,
lead_d186a3d8b64c,apparel-clothing-retail-islamabad,The fashion corner,highcpmgate.com,https://www.highcpmgate.com/n5pi1j228?key=61cc4f9f82d9a6f7ba326eb9e13eab81,Pakistan,Blue Area,"First Floor, Centaurus Mall, Shop#131A",overture=womens_clothing_store,,BUYER,45,"discovery category 'overture=womens_clothing_store' matches campaign target; buyer terms in company identity: fashion; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — The company is a women's clothing store, a retailer that would need inventory and replenishment software.",0,0,49,"in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website rejected: almost no content (25 chars); no public contact details; intent match (95%): The company is a women's clothing store, a retailer that would need inventory and replenishment software.; mobile number published (owner-level contact)",,,adilabbasi@gmail.com,mx_valid,+923048547740,,,,based in Blue Area,overture,https://explore.overturemaps.org/#66f7936a-0432-4d01-ba53-4adeb0f625ed,2026-09-26T13:28:57+00:00,false,not_queued,,,,
lead_ddc99ed774a5,apparel-clothing-retail-islamabad,Aura Apparel,google.com,"https://www.google.com/search?sca_esv=6954bc70b01a7c3f&rlz=1CDGOYI_enPK1205PK1205&hl=en-GB&sxsrf=APpeQnscNPbIFimbvtG5TySi6u2SDEqECg:1782516574198&kgmid=/g/11vxttvdfw&q=Aura+Apparel&shem=epsd1,ltae,rimspwouoe&shndl=30&source=sh/x/loc/act/m1/3&kgs=1c17a925fe77407f&utm_source=epsd1,ltae,rimspwouoe,sh/x/loc/act/m1/3",Pakistan,Blue Area,Shop 14 & 15 Zaki Center I-8 Markaz,overture=clothing_store,,BUYER,45,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: apparel; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Aura Apparel is a clothing store, likely needing inventory and replenishment software.",0,0,49,"in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website rejected: redirects to google.com, which is never a company's own site; no public contact details; intent match (95%): Aura Apparel is a clothing store, likely needing inventory and replenishment software.; mobile number published (owner-level contact)",,,auraapparelglobal@gmail.com,mx_valid,+923140855651,,,,based in Blue Area,overture,https://explore.overturemaps.org/#b7fc5951-aa49-43f7-8752-997feacebe9b,2026-09-26T13:30:47+00:00,false,not_queued,,,,
lead_445c53367d88,apparel-clothing-retail-islamabad,SmarOnics,smaronics.com,https://smaronics.com/,Pakistan,Blue Area," Ahmed Plaza PSO Pump market, I-10 Islamabad,-44800",overture=fashion_accessories_store,"Shop smart mini & cctv cameras, gadgets, tools, mobile repair equipment, and home electronics at Smaronics. Find practical tech products with delivery across Pakistan.",UNKNOWN,23,"discovery category 'overture=fashion_accessories_store' matches campaign target; buyer evidence outweighs weaker vendor mentions; intent: no evident need for the offer (95%) — SmarOnics sells electronics, not clothing or apparel, so the apparel‑focused inventory software is not relevant.",15,7,49,"in target country (Pakistan); in target city (Blue Area); company type unknown: insufficient evidence; intent: no evident need (95%): SmarOnics sells electronics, not clothing or apparel, so the apparel‑focused inventory software is not relevant.; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active, operations_scale",,,contact.smaronics@gmail.com,mx_valid,03159536604,,,"ecommerce_active: shop now, checkout; operations_scale: nationwide, across pakistan",based in Blue Area; sells online; operates multiple branches/outlets; runs on shopify,overture,https://explore.overturemaps.org/#c74482a5-3e07-48cf-ab8a-9afc83dcdff3,2026-09-26T13:31:25+00:00,false,not_queued,,,,
lead_9eb48e00b116,apparel-clothing-retail-islamabad,Simla Cloth House,simlaclothhouse.com,http://www.simlaclothhouse.com/,Pakistan,Blue Area,"Shop # 5, Block-F, 80-West, Malik Complex Jinnah Avenue, Blue Area G-7/3. Islamabad. 44000",overture=clothing_store,,BUYER,45,"discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Simla Cloth House is a clothing store, needing inventory management for apparel.",0,0,49,"in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): Simla Cloth House is a clothing store, needing inventory management for apparel.; mobile number published (owner-level contact)",,,simlaclothhouseofficial@gmail.com,mx_valid,0333 5074652,,,,based in Blue Area,overture+osm+overture,https://explore.overturemaps.org/#46dca793-34df-4401-8259-b5d9c9d3a908,2026-09-26T13:32:38+00:00,false,not_queued,,,,
lead_968c45fccac4,apparel-clothing-retail-islamabad,Oxygen Shoes,oxygenshoes.pk,https://oxygenshoes.pk/,Pakistan,Blue Area,"Shop No. 270-271, 2nd floor, The Centaurus Mall, Jinnah Avenue",overture=shoe_store,,BUYER,45,"discovery category 'overture=shoe_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (80%) — Oxygen Shoes is a shoe retailer, needing inventory and replenishment software for apparel sales.",0,0,48,"in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (80%): Oxygen Shoes is a shoe retailer, needing inventory and replenishment software for apparel sales.",,,oxygenshoepk@gmail.com,mx_valid,+92518460631,,,,based in Blue Area,overture,https://explore.overturemaps.org/#99f68a41-7825-4b16-ba45-d626a4208090,2026-09-26T13:29:46+00:00,false,not_queued,,,,
lead_a380723f9b4a,apparel-clothing-retail-islamabad,Bareeze F-7 islamabad,bareeze.com.pk,http://www.bareeze.com.pk/,Pakistan,Blue Area,City center plaza jinah super market islamabad,overture=clothing_store,,BUYER,45,"discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Bareeze is a clothing store, needing inventory management for apparel sales.",0,0,48,"in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): Bareeze is a clothing store, needing inventory management for apparel sales.",,,sarfraz.raja639@gmail.com,mx_valid,+92512650122,,,,based in Blue Area,overture,https://explore.overturemaps.org/#ee6de3dd-d3fd-4f2c-85b3-39bb03e38903,2026-09-26T13:30:19+00:00,false,not_queued,,,,
lead_0b25b3cb79d4,apparel-clothing-retail-islamabad,Saba Asghar,sabaasghar.com,https://sabaasghar.com/,Pakistan,Blue Area,F-10/3,overture=womens_clothing_store,,BUYER,45,discovery category 'overture=womens_clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — A women's clothing store needs inventory and replenishment software for its retail operations.,0,0,47,in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website unreachable (blocked); no public contact details; intent match (95%): A women's clothing store needs inventory and replenishment software for its retail operations.; only a generic business mailbox is public; mobile number published (owner-level contact),,,contact@sabaasghar.com,generic,+923365044111,,,,based in Blue Area,overture,https://explore.overturemaps.org/#bd7263d2-6432-43fc-94cd-72a53bd9c636,2026-09-26T13:30:50+00:00,false,not_queued,,,,
lead_dd11c7589349,apparel-clothing-retail-islamabad,Hstore,jewellerybyhstore.com,https://www.jewellerybyhstore.com/,Pakistan,Blue Area,"Islamabad, Pakistan",overture=fashion_accessories_store,,BUYER,45,"discovery category 'overture=fashion_accessories_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Hstore is a fashion accessories retailer, needing inventory and replenishment software for apparel.",0,0,47,"in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website rejected: almost no content (0 chars); no public contact details; intent match (95%): Hstore is a fashion accessories retailer, needing inventory and replenishment software for apparel.; only a generic business mailbox is public",,,info@jewellerybyhstore.com,generic,,,,,based in Blue Area,overture,https://explore.overturemaps.org/#fae30828-2598-4e31-9095-99304b8e3f02,2026-09-26T13:31:09+00:00,false,not_queued,,,,
lead_a426ed02e2b6,apparel-clothing-retail-islamabad,Gul Warun,facebook.com,https://www.facebook.com/Gul.Warun/,Pakistan,Blue Area,"Shop 12, First Floor, Mall 9, G9 Markaz, Karachi Company",overture=womens_clothing_store,,BUYER,45,discovery category 'overture=womens_clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — A women's clothing store needs inventory and replenishment software for its retail operations.,0,0,47,"in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website rejected: redirects to facebook.com, which is never a company's own site; no public contact details; intent match (95%): A women's clothing store needs inventory and replenishment software for its retail operations.; only a generic business mailbox is public",,,orders@gulwarun.com,generic,+92512285787,,,,based in Blue Area,overture,https://explore.overturemaps.org/#e537a485-2fdf-429d-8af2-be7ea19d1a91,2026-09-26T13:31:13+00:00,false,not_queued,,,,
lead_b55f4a1039b0,apparel-clothing-retail-islamabad,Walkers Shoes,walkershoes.pk,https://walkershoes.pk/,Pakistan,F-6 Super Market,"Liaqatabad Flyover, Block 3 Liaquatabad Town, Karachi, Karachi City, Sindh, Pakistan, Karachi",shop=shoes,,BUYER,45,"discovery category 'shop=shoes' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Walkers Shoes is a retail shop selling footwear, a type of apparel, so it would need inventory management software.",0,0,46,"in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website rejected: placeholder site ('coming soon'); no public contact details; intent match (95%): Walkers Shoes is a retail shop selling footwear, a type of apparel, so it would need inventory management software.; mobile number published (owner-level contact)",,,,none,03313444131,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12155425560,2026-09-26T13:27:25+00:00,false,not_queued,,,,
lead_f0cbad274c1f,apparel-clothing-retail-islamabad,Online Shopping in Pakistan,buys.pk,http://www.buys.pk/,Pakistan,F-7 Jinnah Super,"Near Heraled shop, F-7 Markez, Islamabad",overture=clothing_store,,BUYER,45,discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (80%) — Online clothing store likely needs inventory management for apparel.,0,0,46,in target country (Pakistan); in target city (F-7 Jinnah Super); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (80%): Online clothing store likely needs inventory management for apparel.; mobile number published (owner-level contact),,,,none,0345 2355358,,,,based in F-7 Jinnah Super,overture,https://explore.overturemaps.org/#c923b383-b0e9-4937-87a1-1d0692e6b171,2026-09-26T13:27:54+00:00,false,not_queued,,,,
lead_c22527ec52e4,apparel-clothing-retail-islamabad,Kashmiri Cloth Store,kashmiristic.business.site,https://kashmiristic.business.site/?m=true,Pakistan,Blue Area,"712, Abpara market, Islamabad",overture=clothing_store,,BUYER,45,discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — A clothing store needs inventory and replenishment tools for its apparel sales.,0,0,46,in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website unreachable (status_404); no public contact details; intent match (95%): A clothing store needs inventory and replenishment tools for its apparel sales.; mobile number published (owner-level contact),,,,none,+923005144003,,,,based in Blue Area,overture,https://explore.overturemaps.org/#ac1dd0eb-f4c7-49ee-ac9c-458c30d2a483,2026-09-26T13:30:01+00:00,false,not_queued,,,,
lead_27b306980890,apparel-clothing-retail-islamabad,Bueno,bueno.pk,https://bueno.pk/,Pakistan,Blue Area,I-8/4,overture=womens_clothing_store,,BUYER,45,"discovery category 'overture=womens_clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — The company is a women's clothing store, a retailer that would need inventory and replenishment software.",0,0,46,"in target country (Pakistan); in target city (Blue Area); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): The company is a women's clothing store, a retailer that would need inventory and replenishment software.; mobile number published (owner-level contact)",,,info@bueno.pk,invalid,+923325933665,,,,based in Blue Area,overture,https://explore.overturemaps.org/#643279e4-d679-4466-8706-fa95280ed06a,2026-09-26T13:31:30+00:00,false,not_queued,,,,
lead_9b6f964e13b7,apparel-clothing-retail-islamabad,One,cheezify.com,http://cheezify.com/onestopshop,Pakistan,F-11 Markaz,Mall of Islamabad Shop# 03 First Floor Mall of Islamabad,overture=clothing_store,,BUYER,45,"discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — The company is a clothing store, a retailer that would need inventory and replenishment software.",0,0,45,"in target country (Pakistan); in target city (F-11 Markaz); website unreachable; quality notes: website rejected: almost no content (0 chars); no public contact details; intent match (95%): The company is a clothing store, a retailer that would need inventory and replenishment software.; no usable email",,,,none,+92516101348,,,,based in F-11 Markaz,overture,https://explore.overturemaps.org/#aba8fcd9-2b0f-4174-8d16-6f84faa04511,2026-09-26T13:25:24+00:00,false,not_queued,,,,
lead_b726e9d19d74,apparel-clothing-retail-islamabad,Khaadi,khaadi.com,https://www.khaadi.com/pk/sale.html,Pakistan,F-10 Markaz,,overture=womens_clothing_store,,BUYER,45,"discovery category 'overture=womens_clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Khaadi is a women's clothing store, a retailer that would need inventory and replenishment software.",0,0,45,"in target country (Pakistan); in target city (F-10 Markaz); website unreachable; quality notes: website unreachable (status_404); no public contact details; intent match (95%): Khaadi is a women's clothing store, a retailer that would need inventory and replenishment software.; no usable email",,,,none,,,,,based in F-10 Markaz,overture,https://explore.overturemaps.org/#c7b559e7-820b-4464-8ffd-75e70b38c2dd,2026-09-26T13:27:00+00:00,false,not_queued,,,,
lead_932dedc4c461,apparel-clothing-retail-islamabad,Sana Kaifee Couture,sanakaifee.com,http://www.sanakaifee.com/,Pakistan,F-7 Jinnah Super,College Rd W,overture=clothing_store,,BUYER,45,"discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Sana Kaifee Couture is a clothing store, likely needing inventory and replenishment software.",0,0,45,"in target country (Pakistan); in target city (F-7 Jinnah Super); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): Sana Kaifee Couture is a clothing store, likely needing inventory and replenishment software.; no usable email",,,info@sanakaifee.com,invalid,+92518467204,,,,based in F-7 Jinnah Super,overture,https://explore.overturemaps.org/#a27798bd-1fe6-4678-b8b6-741f15f1ac35,2026-09-26T13:27:15+00:00,false,not_queued,,,,
lead_7dad9aa4a4b7,apparel-clothing-retail-islamabad,Emporio Armani,armani.com,https://www.armani.com/en-us/armanicom/unisex/emporio-armani/cross_section/,Pakistan,F-7 Jinnah Super,"43, Bhittai Rd, 7 Floor-1",overture=clothing_store,,BUYER,45,"discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Emporio Armani is a clothing store, a retailer that would need inventory and replenishment software.",0,0,45,"in target country (Pakistan); in target city (F-7 Jinnah Super); website unreachable; quality notes: website unreachable (status_404); no public contact details; intent match (95%): Emporio Armani is a clothing store, a retailer that would need inventory and replenishment software.; no usable email",,,,none,,,,,based in F-7 Jinnah Super,overture,https://explore.overturemaps.org/#57e237a0-e618-46a5-a405-99677224966f,2026-09-26T13:27:19+00:00,false,not_queued,,,,
lead_a1a8934417b4,apparel-clothing-retail-islamabad,Vymaps,vymaps.com,https://vymaps.com/,Pakistan,,,,Search your favorite places around the world! Get listed for free to promote your business. Your contributions are really helpful for our community to grow.,VENDOR,30,"vendor terms in company identity: directory, listing; vendor terms in page text: agency, consulting, it services, digital marketing, advertising agency, media agency; buyer terms in page text: clothing brand, boutique, clothing, apparel, fashion",9,0,41,"classified as VENDOR: rejected regardless of score; in target country (Pakistan); 4 ICP term(s) matched: clothing brand, boutique, clothing, apparel; quality notes: no public contact details; no usable email",,,,none,,https://www.linkedin.com/in/jopiecliputra,,,,websearch,https://vymaps.com/PK/Cambridge-F-10-Markaz-Islamabad-2119906754976895/,2026-09-26T13:26:06+00:00,false,not_queued,,,,
lead_da0460e461a3,apparel-clothing-retail-islamabad,Gear Up Store,thegearupstore.com,https://www.thegearupstore.com/,Pakistan,F-10 Markaz,Gear Up Store,overture=clothing_store,"GearUP is your destination for fitness products designed to support every workout. Discover quality gym accessories, training essentials, and trending fitness gear, all selected to help you train smarter and perform at your best. Shop with confidence and upgrade your fitness journey with GearUP.",UNKNOWN,23,"discovery category 'overture=clothing_store' matches campaign target; intent: no evident need for the offer (80%) — Gear Up sells fitness equipment, not apparel; no mention of needing clothing inventory software.",10,4,41,"in target country (Pakistan); in target city (F-10 Markaz); company type unknown: insufficient evidence; intent: no evident need (80%): Gear Up sells fitness equipment, not apparel; no mention of needing clothing inventory software.; mobile number published (owner-level contact); young domain (0.1 y): new or recently relaunched business; buying signals: ecommerce_active",,,supportgearup@gmail.com,mx_valid,+923141821042,,,"ecommerce_active: add to cart, shop now",based in F-10 Markaz; sells online; recently launched online,overture,https://explore.overturemaps.org/#d791ceaa-2f62-4bd5-ac42-3b77c477868e,2026-09-26T13:26:25+00:00,false,not_queued,,,,
lead_2c4b8a2a81ee,apparel-clothing-retail-islamabad,Hamariweb,hamariweb.com,http://hamariweb.com/,Pakistan,,,,"Hamariweb.com provides updated News, Busines & Finance updates, Mobiles info & latest market price, Live Cricket, Dictionary, Weather, Recipes, Audio Quran, Naats, Islamic names, and many more stuff those you love.",VENDOR,25,"vendor terms in company identity: directory; buyer terms in page text: clothing, apparel, fashion",7,0,34,"classified as VENDOR: rejected regardless of score; in target country (Pakistan); 3 ICP term(s) matched: clothing, apparel, fashion; quality notes: no https; no public contact details; no usable email",,,,none,,https://www.linkedin.com/company/hamariweb.com,,,,websearch,https://hamariweb.com/directories/royal_tag_f-11_markaz_branch_islamabad_brands_and_companies_number18721.aspx,2026-09-26T13:25:34+00:00,false,not_queued,,,,
lead_8be851df52c4,apparel-clothing-retail-islamabad,Ghar47,ghar47.com,https://ghar47.com/,Pakistan,,,,Ghar47.com Area Guide Societies Maps Forum +92 300 9400669 Buy Houses Residential Plots Commercial Plots Commercial Buildings Flats & Apartments Shops & Offices Farm Houses Others Rent Houses Flats & Apartments Commercial Buildings & Plots Shops & Offices Farm Houses Others Blog New Projects Feature,UNKNOWN,13,"vendor terms in page text: agency, agencies",14,2,33,"in target country (Pakistan); company type unknown: insufficient evidence; quality notes: site copyright 2023: possibly unmaintained; intent: no evident need (95%): Company sells real estate listings, not apparel retail, so no need for clothing inventory software.; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce",,,info@ghar47.com,generic,+92 300 9400669,https://linkedin.com/company/ghar47-com,,,runs on woocommerce,websearch,https://www.ghar47.com/property/mall-of-islamabad-f-11-markaz-shops-available-for-sale/,2026-09-26T13:25:53+00:00,false,not_queued,,,,
lead_121313f0e8a5,apparel-clothing-retail-islamabad,Ictadministration,ictadministration.gov.pk,https://ictadministration.gov.pk/,Pakistan,,,,Skip to the primary navigation. Skip to the content. About ICTA Chief Commissioner Deputy Commissioner Departments Services Menu What can we help you with? e.g. Domicile Issuance Vehicle Registration Birth Certificate Marriage Certificate Vehicle Transfer Land Transfer all Services all Departments H,VENDOR,10,vendor terms in company identity: agency; vendor terms in page text: directory,15,0,25,classified as VENDOR: rejected regardless of score; in target country (Pakistan); no usable email,,,,none,051-9258371,,,,,websearch,https://ictadministration.gov.pk/shops-markets/,2026-09-26T13:25:52+00:00,false,not_queued,,,,
lead_b0733a379d63,apparel-clothing-retail-islamabad,Top10Place,top10place.com,https://top10place.com/,Pakistan,,,,,UNKNOWN,13,website unavailable: discovery record alone is insufficient evidence,0,0,13,in target country (Pakistan); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (blocked); no public contact details; intent: no evident need (10%): No evidence of apparel retail or inventory needs.; no usable email,,,,none,,,,,,websearch,https://pk.top10place.com/f-11-markaz-867084055.html,2026-09-26T13:25:41+00:00,false,not_queued,,,,
