lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_473071853a3b,general-stores-marts-islamabad,Madina Cash and Carry,aimcnc.com,http://www.aimcnc.com/,Pakistan,I-8 Markaz,Mir Chakar Khan Rd,overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Madina Cash and Carry is a grocery store, which requires inventory and order‑management software.",0,0,45,"in target country (Pakistan); in target city (I-8 Markaz); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): Madina Cash and Carry is a grocery store, which requires inventory and order‑management software.; no usable email",,,,none,+92514861819,,,,based in I-8 Markaz,overture,https://explore.overturemaps.org/#42224f9b-b368-4591-b241-e6a4f3eb8d05,2026-09-26T13:26:46+00:00,false,not_queued,,,,
lead_6c99f42247d0,general-stores-marts-islamabad,Food 24 Hours,,,Pakistan,F-11 Markaz,,shop=supermarket,,BUYER,45,"discovery category 'shop=supermarket' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Food 24 Hours is a supermarket, needing inventory and order‑management for grocery retail.",0,0,45,"in target country (Pakistan); in target city (F-11 Markaz); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): Food 24 Hours is a supermarket, needing inventory and order‑management for grocery retail.; no usable email",,,,none,,,,,based in F-11 Markaz,osm,https://www.openstreetmap.org/node/659736441,2026-09-26T13:26:53+00:00,false,not_queued,,,,
lead_efd0a9160d2b,general-stores-marts-islamabad,Huma Jewellers,humajewel.com,https://humajewel.com/password,Pakistan,F-7 Jinnah Super,,shop=supermarket,,BUYER,45,"discovery category 'shop=supermarket' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (80%) — Category indicates supermarket, which requires inventory and order‑management software.",0,0,45,"in target country (Pakistan); in target city (F-7 Jinnah Super); website unreachable; quality notes: website rejected: placeholder site ('opening soon'); no public contact details; intent match (80%): Category indicates supermarket, which requires inventory and order‑management software.; no usable email",,,,none,+92512748836,,,,based in F-7 Jinnah Super,osm+search,https://www.openstreetmap.org/node/11822073702,2026-09-26T13:27:02+00:00,false,not_queued,,,,
lead_31a681aae96c,general-stores-marts-islamabad,ریحان اسٹور,,,Pakistan,F-6 Super Market,"لیاقت آباد, کراچی",shop=supermarket,,BUYER,45,"discovery category 'shop=supermarket' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — The company is a supermarket, directly matching the target customer for inventory and order‑management software.",0,0,45,"in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): The company is a supermarket, directly matching the target customer for inventory and order‑management software.; no usable email",,,,none,,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/5124127911,2026-09-26T13:27:10+00:00,false,not_queued,,,,
lead_81057fbc2a0d,general-stores-marts-islamabad,Tabiyat.pk,tabiyat.pk,https://tabiyat.pk/,Pakistan,G-9 (Karachi Company),"Allama Shabbir Ahmed Usmani Road, Karachi, 75300",shop=supermarket,,BUYER,45,"discovery category 'shop=supermarket' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Tabiyat.pk is a supermarket, directly needing inventory and order‑management software.",0,0,45,"in target country (Pakistan); in target city (G-9 (Karachi Company)); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): Tabiyat.pk is a supermarket, directly needing inventory and order‑management software.; no usable email",,,,none,,,,,based in G-9 (Karachi Company),osm,https://www.openstreetmap.org/node/11004266143,2026-09-26T13:28:09+00:00,false,not_queued,,,,
lead_ecb3c0793d8b,general-stores-marts-islamabad,Azhar General Store۔ اظہر جنرل اسٹور,,,Pakistan,F-6 Super Market,"C Area Liaquatabad Town, Karachi,, Karachi",shop=general,,BUYER,45,"discovery category 'shop=general' matches campaign target; buyer terms in company identity: general store; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Azhar General Store is a general shop, likely needing inventory and order‑management software.",0,0,45,"in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): Azhar General Store is a general shop, likely needing inventory and order‑management software.; no usable email",,,,none,,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12151605667,2026-09-26T13:28:21+00:00,false,not_queued,,,,
lead_9faeb9093f0d,general-stores-marts-islamabad,Aslam bhai shop۔ اسلم بھائ کی دکان,,,Pakistan,F-6 Super Market,"Block 1 Liaquatabad Town, Karachi,, Karachi",shop=general,,BUYER,45,discovery category 'shop=general' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — General shop likely needs inventory and order‑management software.,0,0,45,in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): General shop likely needs inventory and order‑management software.; no usable email,,,,none,,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12151725029,2026-09-26T13:28:46+00:00,false,not_queued,,,,
lead_4b45a88213a3,general-stores-marts-islamabad,Aashir General Store۔ عاشر جنرل اسٹور,,,Pakistan,F-6 Super Market,", Unnamed Road, C Area Liaquatabad Town,, Karachi",shop=general,,BUYER,45,discovery category 'shop=general' matches campaign target; buyer terms in company identity: general store; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — A general store would need inventory and order‑management software for its operations.,0,0,45,in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): A general store would need inventory and order‑management software for its operations.; no usable email,,,,none,,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12153553523,2026-09-26T13:29:06+00:00,false,not_queued,,,,
lead_54bd5a311638,general-stores-marts-islamabad,Bhai Bhai general Store,,,Pakistan,F-6 Super Market,"C Area Liaquatabad Town, Karachi, Karachi",shop=general,,BUYER,45,"discovery category 'shop=general' matches campaign target; buyer terms in company identity: general store; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — The text identifies a general store, which would benefit from inventory and order‑management software.",0,0,45,"in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): The text identifies a general store, which would benefit from inventory and order‑management software.; no usable email",,,,none,,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12153915474,2026-09-26T13:29:11+00:00,false,not_queued,,,,
lead_1bf9deaeea03,general-stores-marts-islamabad,E-11/2 Markaz,,,Pakistan,E-11,E 11/2,overture=grocery_store,,BUYER,45,"discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — Company is a grocery store, directly needing inventory/order‑management software.",0,0,45,"in target country (Pakistan); in target city (E-11); website unreachable; quality notes: website unreachable (no_website); no public contact details; intent match (95%): Company is a grocery store, directly needing inventory/order‑management software.; no usable email",,,,none,,,,,based in E-11,overture,https://explore.overturemaps.org/#a19c9003-0580-4bb4-bfa1-bdaade98baf6,2026-09-26T13:29:16+00:00,false,not_queued,,,,
lead_6e5bbe4b74d7,general-stores-marts-islamabad,Dawood Store۔ داؤد اسٹور,dawoodstore.com,https://dawoodstore.com/,Pakistan,F-6 Super Market,"Block 1 Liaquatabad Town, Karachi,, Karachi",shop=general,,BUYER,45,discovery category 'shop=general' matches campaign target; website unavailable: discovery record alone is insufficient evidence; intent: needs the offer (95%) — General store likely needs inventory and order‑management software.,0,0,45,in target country (Pakistan); in target city (F-6 Super Market); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; intent match (95%): General store likely needs inventory and order‑management software.; no usable email,,,,none,,,,,based in F-6 Super Market,osm+search,https://www.openstreetmap.org/node/12154142053,2026-09-26T13:29:31+00:00,false,not_queued,,,,
lead_e617d2696a69,general-stores-marts-islamabad,Tomba,tomba.io,https://tomba.io/,Pakistan,,,,"Find verified B2B email addresses from any company. 280M+ contacts, 81% coverage, 98% delivery rate. Trusted by 150,000+ sales teams. Start free today.",UNKNOWN,13,"vendor terms in page text: agencies, digital marketing",12,4,37,"in target country (Pakistan); company type unknown: insufficient evidence; intent: no evident need (95%): Tomba is an email‑finding SaaS for sales teams, not a retail store needing inventory/order‑management.; decision-maker found: Andrei Kholkin (Founder, Superpage.io); only a generic business mailbox is public; buying signals: hiring; pain signals: manual_process",Andrei Kholkin,"Founder, Superpage.io",info@tomba.io,generic,,https://www.linkedin.com/company/tomba-io,"manual_process: manual, spreadsheet",hiring: careers,currently hiring,websearch,https://tomba.io/lists/general-store-companies-in-islamabad-capital-territory,2026-09-26T13:26:34+00:00,false,not_queued,,,,
lead_59f18f3b8f85,general-stores-marts-islamabad,Ghar47,ghar47.com,https://ghar47.com/,Pakistan,,,,Ghar47.com Area Guide Societies Maps Forum +92 300 9400669 Buy Houses Residential Plots Commercial Plots Commercial Buildings Flats & Apartments Shops & Offices Farm Houses Others Rent Houses Flats & Apartments Commercial Buildings & Plots Shops & Offices Farm Houses Others Blog New Projects Feature,UNKNOWN,13,"vendor terms in page text: agency, agencies",14,2,33,"in target country (Pakistan); company type unknown: insufficient evidence; quality notes: site copyright 2023: possibly unmaintained; intent: no evident need (95%): Ghar47 is a real‑estate portal, not a retail or grocery business needing inventory/order software.; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce",,,info@ghar47.com,generic,+92 300 9400669,https://linkedin.com/company/ghar47-com,,,runs on woocommerce,websearch,https://www.ghar47.com/property/mall-of-islamabad-f-11-markaz-shops-available-for-sale/,2026-09-26T13:25:35+00:00,false,not_queued,,,,
lead_0b53c1f15f6c,general-stores-marts-islamabad,Islamabadscene,islamabadscene.com,https://www.islamabadscene.com/,Pakistan,,,,News from Islamabad and across Pakistan,UNKNOWN,13,"vendor terms in page text: agency, tech solutions",12,5,32,"in target country (Pakistan); company type unknown: insufficient evidence; quality notes: no public contact details; intent: no evident need (95%): Islamabadscene is a news website; no indication of retail operations needing inventory software.; no usable email; buying signals: operations_scale, hiring",,,,none,,https://www.linkedin.com/company/islamabadscene,,"operations_scale: nationwide, across pakistan; hiring: careers page exists",operates multiple branches/outlets; currently hiring,websearch,https://www.islamabadscene.com/shopping/supermarkets/,2026-09-26T13:26:10+00:00,false,not_queued,,,,
lead_982d39b3f230,general-stores-marts-islamabad,Ictadministration,ictadministration.gov.pk,https://ictadministration.gov.pk/,Pakistan,,,,Skip to the primary navigation. Skip to the content. About ICTA Chief Commissioner Deputy Commissioner Departments Services Menu What can we help you with? e.g. Domicile Issuance Vehicle Registration Birth Certificate Marriage Certificate Vehicle Transfer Land Transfer all Services all Departments H,VENDOR,10,vendor terms in company identity: agency; vendor terms in page text: directory,15,0,25,classified as VENDOR: rejected regardless of score; in target country (Pakistan); no usable email,,,,none,051-9258371,,,,,websearch,https://ictadministration.gov.pk/shops-markets/,2026-09-26T13:25:30+00:00,false,not_queued,,,,
lead_96f56195b56b,general-stores-marts-islamabad,Yellowpages,yellowpages.com.ps,https://yellowpages.com.ps/,Pakistan,,,,أكبر دليل تجاري في فلسطين ، شركات  ، منتجات ، اخبار ،فعاليات ، وظائف ،,UNKNOWN,13,vendor terms in page text: listing,10,0,25,"in target country (Pakistan); company type unknown: insufficient evidence; quality notes: no public contact details; intent: no evident need (90%): Yellowpages is a directory service, not a retailer needing inventory/order‑management software.; no usable email",,,,none,,https://www.linkedin.com/in/palestine-yellow-pages-82a2b199,,,,websearch,https://yellowpages.com.ps/index.php/en/companies/14548-Al-Markaz-Supermarket/products,2026-09-26T13:25:52+00:00,false,not_queued,,,,
lead_4d4ae0b4b8a2,general-stores-marts-islamabad,Tibbe Nabavi Store ISB,,,Pakistan,I-8 Markaz,"Office no. 20, First Floor, VIP Plaza, I-8 Markaz Near Habibi Restaurant",overture=organic_grocery_store,,UNKNOWN,23,discovery category 'overture=organic_grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (I-8 Markaz); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (no_website); no public contact details; no usable email,,,,none,+92514938288,,,,based in I-8 Markaz,overture,https://explore.overturemaps.org/#17d99bd4-847c-4e4d-b309-6430bfb97748,2026-09-26T13:28:58+00:00,false,not_queued,,,,
lead_2226d15043c5,general-stores-marts-islamabad,Zaki General store,,,Pakistan,F-6 Super Market,", C Area Liaquatabad Town, Karachi,, Karachi",shop=general,,UNKNOWN,23,discovery category 'shop=general' matches campaign target; buyer terms in company identity: general store; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (F-6 Super Market); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (no_website); no public contact details; no usable email,,,,none,,,,,based in F-6 Super Market,osm,https://www.openstreetmap.org/node/12153559416,2026-09-26T13:29:13+00:00,false,not_queued,,,,
lead_ec3e44c92efb,general-stores-marts-islamabad,Airial,airial.travel,https://airial.travel/,Pakistan,,,,AI trip planner that creates personalized travel itineraries. Share your favorite TikToks or describe your dream destination to get a fully planned trip ready to book.,VENDOR,10,vendor terms in company identity: agencies,12,0,22,classified as VENDOR: rejected regardless of score; in target country (Pakistan); quality notes: no public contact details; no usable email,,,,none,,,,,,websearch,https://airial.travel/attractions/pakistan/islamabad/super-market-f-6-markaz-FZnoRv52,2026-09-26T13:25:43+00:00,false,not_queued,,,,
lead_aaf73d4caad5,general-stores-marts-islamabad,Hamariweb,hamariweb.com,http://hamariweb.com/,Pakistan,,,,"Hamariweb.com provides updated News, Busines & Finance updates, Mobiles info & latest market price, Live Cricket, Dictionary, Weather, Recipes, Audio Quran, Naats, Islamic names, and many more stuff those you love.",VENDOR,10,vendor terms in company identity: directory,7,2,21,classified as VENDOR: rejected regardless of score; in target country (Pakistan); quality notes: no https; no public contact details; no usable email; buying signals: hiring,,,,none,,https://www.linkedin.com/company/hamariweb.com,,hiring: careers,currently hiring,websearch,https://hamariweb.com/directories/royal_tag_f-11_markaz_branch_islamabad_brands_and_companies_number18721.aspx,2026-09-26T13:24:43+00:00,false,not_queued,,,,
lead_61ac0e8aaa59,general-stores-marts-islamabad,Openalfa,openalfa.com,https://openalfa.com/,Pakistan,,,,"Search streets, roads and bus routes worldwide. Locate nearby services, businesses and points of interest.",UNKNOWN,13,no buyer or vendor evidence found in available pages,7,0,20,"in target country (Pakistan); company type unknown: insufficient evidence; quality notes: single-page site; no public contact details; intent: no evident need (95%): Openalfa is a mapping and directory service, not a retailer needing inventory/order‑management software.; no usable email",,,,none,,,,,,websearch,https://pakistan-streets.openalfa.com/islamabad-capital-territory/shopping,2026-09-26T13:26:28+00:00,false,not_queued,,,,
lead_f92f8290d36f,general-stores-marts-islamabad,Top10Place,top10place.com,https://top10place.com/,Pakistan,,,,,UNKNOWN,13,website unavailable: discovery record alone is insufficient evidence,0,0,13,in target country (Pakistan); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (blocked); no public contact details; intent: no evident need (10%): No information indicates Top10Place operates retail stores needing inventory software.; no usable email,,,,none,,,,,,websearch,https://pk.top10place.com/f-11-markaz-867084055.html,2026-09-26T13:25:14+00:00,false,not_queued,,,,
lead_289f2d9bfb9d,general-stores-marts-islamabad,Everything,everything.pk,https://everything.pk/,Pakistan,,,,,UNKNOWN,13,website unavailable: discovery record alone is insufficient evidence,0,0,13,in target country (Pakistan); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (blocked); no public contact details; intent: no evident need (10%): Company text does not mention any need for inventory or order‑management software.; no usable email,,,,none,,,,,,websearch,https://everything.pk/searches-f-10_markaz.html,2026-09-26T13:25:36+00:00,false,not_queued,,,,
lead_b9adc5215a26,general-stores-marts-islamabad,99Nearby,99nearby.com,https://99nearby.com/,Pakistan,,,,,UNKNOWN,13,website unavailable: discovery record alone is insufficient evidence,0,0,13,in target country (Pakistan); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (blocked); no public contact details; intent: no evident need (10%): Company text provides no evidence of retail or inventory needs.; no usable email,,,,none,,,,,,websearch,https://pk.99nearby.com/place/grocers-mart,2026-09-26T13:25:39+00:00,false,not_queued,,,,
lead_339c3850d081,general-stores-marts-islamabad,Yandex,yandex.com,https://yandex.com/,Pakistan,,,,,UNKNOWN,13,website unavailable: discovery record alone is insufficient evidence,0,0,13,in target country (Pakistan); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (robots_disallowed); no public contact details; intent: no evident need (10%): Text provides no indication Yandex needs inventory/order‑management software.; no usable email,,,,none,,,,,,websearch,https://yandex.com/maps/org/punjab_cash_and_carry_i_10_markaz/224273521120/,2026-09-26T13:26:15+00:00,false,not_queued,,,,
lead_3d1d53a64a21,general-stores-marts-islamabad,Artisanvapor,artisanvapor.pk,https://artisanvapor.pk/,Pakistan,,,,,UNKNOWN,13,website unavailable: discovery record alone is insufficient evidence,0,0,13,in target country (Pakistan); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (blocked); no public contact details; no usable email,,,,none,,,,,,websearch,https://artisanvapor.pk/store/artisan-vapor-company-f-11-markaz/,2026-09-26T13:26:26+00:00,false,not_queued,,,,
lead_9bcce864f2e1,general-stores-marts-islamabad,Peekaboo,peekaboo.guru,https://peekaboo.guru/,Pakistan,,,,,UNKNOWN,13,website unavailable: discovery record alone is insufficient evidence,0,0,13,in target country (Pakistan); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (robots_disallowed); no public contact details; intent: no evident need (20%): Company text provides no indication of needing inventory/order‑management software.; no usable email,,,,none,,,,,,websearch,https://peekaboo.guru/islamabad/branches/12196/ahsan-general-store/167398/g-10-markaz-islamabad-branch,2026-09-26T13:26:40+00:00,false,not_queued,,,,
