lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_876336ca11d0,retail-isb-001,Be Organic,beorganic.pk,http://www.beorganic.pk/,Pakistan,Islamabad,"Shop 13, 2nd Floor Mall 9, G-9 Markaz",overture=grocery_store,,UNKNOWN,23,discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,beorganic.pk@gmail.com,mx_valid,+923218563605,,,,based in Islamabad,overture,https://explore.overturemaps.org/#c2366f80-eaae-4f15-9306-0630231c1bab,2026-09-21T08:35:30+00:00,false,not_queued,,,,
lead_8eff4324a3c0,retail-isb-001,Malik Furniture,maliksfurnitures.com,https://maliksfurnitures.com/,Pakistan,Islamabad,"opposit, Street 47",overture=furniture_store,,UNKNOWN,23,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,kaleemmalik2222@gmail.com,mx_valid,+923360000999,,,,based in Islamabad,overture,https://explore.overturemaps.org/#ebb2788f-1a83-4faa-9f41-c4ec3bf52e51,2026-09-21T08:35:30+00:00,false,not_queued,,,,
lead_64d30932ca98,retail-isb-001,Clothable,clothable.pk,http://www.clothable.pk/,Pakistan,Islamabad,"1st Floor, Street 85",overture=clothing_store,,UNKNOWN,23,discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details,,,clothablepk@gmail.com,mx_valid,+923216452731,,,,based in Islamabad,overture,https://explore.overturemaps.org/#23913b54-bde2-412a-a45d-4968192b5653,2026-09-21T08:35:35+00:00,false,not_queued,,,,
lead_fde4abea4b81,retail-isb-001,Addura Star,addurastar.pk,http://addurastar.pk/,Pakistan,Islamabad,"Shop # 3, Asf Height, Zubair Shah Rd",overture=shoe_store,,UNKNOWN,23,discovery category 'overture=shoe_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_409); no public contact details,,,addurastar.pk@gmail.com,mx_valid,+923357770163,,,,based in Islamabad,overture,https://explore.overturemaps.org/#bd8fadd9-def5-4f3d-8175-10f6dccbbe7c,2026-09-21T08:35:36+00:00,false,not_queued,,,,
lead_1b11441ce8b1,retail-isb-001,Men Step,e82f49-da.myshopify.com,https://e82f49-da.myshopify.com/,Pakistan,Islamabad,"1Mart Khyber, Street 2",overture=shoe_store,,UNKNOWN,23,discovery category 'overture=shoe_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (robots_disallowed); no public contact details,,,onemartg15@gmail.com,mx_valid,+923135684858,,,,based in Islamabad,overture,https://explore.overturemaps.org/#31e1fe50-06b9-4fd5-9c50-cae7255749a8,2026-09-21T08:35:47+00:00,false,not_queued,,,,
lead_b24c209fc435,retail-isb-001,Rang Bari,rangbari.pk,http://www.rangbari.pk/,Pakistan,Islamabad,St 4,overture=womens_clothing_store,,UNKNOWN,23,discovery category 'overture=womens_clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details,,,fustaan.online@gmail.com,mx_valid,+923425344520,,,,based in Islamabad,overture,https://explore.overturemaps.org/#e3770e9f-8f08-4239-9743-903c84aa7b49,2026-09-21T08:36:13+00:00,false,not_queued,,,,
lead_75355a65cb07,retail-isb-001,Shaukat Sons,shaukatsons.pk,http://www.shaukatsons.pk/,Pakistan,Islamabad,"Furniture Market Besides Friends Home and Inter-wood, 46 Golra Rd",overture=furniture_store,,UNKNOWN,23,discovery category 'overture=furniture_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,aqeel_shaukat@yahoo.com,mx_valid,+923215154740,,,,based in Islamabad,overture,https://explore.overturemaps.org/#273d8f6e-e793-4e47-9389-d00780689504,2026-09-21T08:36:15+00:00,false,not_queued,,,,
lead_697b007c4388,retail-isb-001,Rattan Furniture Point,rattanfurniturepoint.com,https://www.rattanfurniturepoint.com/,Pakistan,Islamabad,Westrage 3 Alabad road Rawalpindi Cantt.,overture=furniture_store,,UNKNOWN,23,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,rattanfurniturepoint@gmil.com,mx_valid,+923038267005,,,,based in Islamabad,overture,https://explore.overturemaps.org/#508bacb0-11cc-4ff0-a71c-2ddce4f551e4,2026-09-21T08:36:43+00:00,false,not_queued,,,,
lead_1b2863558fc2,retail-isb-001,CSD Shopping Complex Westridge,csd.gov.pk,http://csd.gov.pk/,Pakistan,Islamabad,"CSD Shopping Complex, Westridge Market, Near Charring Cross.",overture=grocery_store,,UNKNOWN,23,discovery category 'overture=grocery_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details,,,csdscwest180@gmail.com,mx_valid,+92512304266,,,,based in Islamabad,overture+osm,https://explore.overturemaps.org/#a2994922-ba2e-4ace-b30d-76177d9d9e4e,2026-09-21T08:36:52+00:00,false,email_1_sent,,,,
lead_1c8baebc5d45,retail-isb-001,Mera Darzee,meradarzee.com,http://www.meradarzee.com/,Pakistan,Islamabad,"Street 2 Range Rd, near nisar bakery allied bank",overture=womens_clothing_store,,UNKNOWN,23,discovery category 'overture=womens_clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,mera.darzee@gmail.com,mx_valid,+923215824889,,,,based in Islamabad,overture,https://explore.overturemaps.org/#33d822dd-307e-49e5-8fcd-e1e1590be99b,2026-09-21T08:36:58+00:00,false,not_queued,,,,
lead_becae7b89891,retail-isb-001,5G Emporium,5gemporium.com,http://www.5gemporium.com/,Pakistan,Islamabad,"Main Boulevard, Kunwar Moeez Block, Top City-1 ",overture=shopping_center,,UNKNOWN,23,discovery category 'overture=shopping_center' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,25,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; only a generic business mailbox is public,,,info@5gemporium.com,generic,,,,,based in Islamabad,overture,https://explore.overturemaps.org/#b1bb0176-9d68-47ba-a59c-822f480d6624,2026-09-21T08:35:19+00:00,false,not_queued,,,,
lead_c6eef912019c,retail-isb-001,Accoutre Clothing,accoutreclothing.com,https://accoutreclothing.com/,Pakistan,Islamabad,"Shop 1 Ground Floor, New Climate Plaza, Alia Market",overture=clothing_store,,UNKNOWN,23,discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: clothing; website unavailable: discovery record alone is insufficient evidence,0,0,25,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details; only a generic business mailbox is public,,,info@accoutreclothing.com,generic,+923355765923,,,,based in Islamabad,overture,https://explore.overturemaps.org/#74e46066-75b3-46ad-a8c3-fdf346035a32,2026-09-21T08:35:33+00:00,false,not_queued,,,,
lead_86cf9cd09f34,retail-isb-001,GRACE DIGITAL,gracedigital.pk,https://www.gracedigital.pk/,Pakistan,Islamabad,"Plot No.17, MPCHS, E-11/3 Markaz, Near Quetta Green Café",overture=mobile_phone_store,,UNKNOWN,23,discovery category 'overture=mobile_phone_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details; no usable email,,,,none,03076868582,,,,based in Islamabad,overture,https://explore.overturemaps.org/#2bf0166e-ccf2-48d3-8e31-1a8a22cb8865,2026-09-21T08:34:47+00:00,false,not_queued,,,,
lead_96a5035d9390,retail-isb-001,Z Dental Studio,islamabaddentist.net,https://www.islamabaddentist.net/,Pakistan,Islamabad,"First Floor, Mount View Plaza, School Road, Super Market, F-6 Markaz",overture=cosmetic_dentist,,UNKNOWN,23,discovery category 'overture=cosmetic_dentist' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details; no usable email,,,,none,+923455336999,,,,based in Islamabad,overture,https://explore.overturemaps.org/#ef948300-5d5f-4c04-bd32-9bd4bd42d58e,2026-09-21T08:34:48+00:00,false,not_queued,,,,
lead_9a3018fc54bb,retail-isb-001,D Stores,dstores.pk,http://www.dstores.pk/,Pakistan,Islamabad,"Shop G-4, Shah Tower",overture=shopping_center,,UNKNOWN,23,discovery category 'overture=shopping_center' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,info@dstores.pk,invalid,+92512163163,,,,based in Islamabad,overture,https://explore.overturemaps.org/#08f29c5f-c7e3-4b53-a327-6dc0bab2dcab,2026-09-21T08:34:54+00:00,false,not_queued,,,,
lead_f730efdd1784,retail-isb-001,Sauda Sulf Grocery Store,saudasulf.com,http://www.saudasulf.com/,Pakistan,Islamabad,"Lower Ground Floor, Select Center",overture=grocery_store,,UNKNOWN,23,"discovery category 'overture=grocery_store' matches campaign target; buyer terms in company identity: store, grocery; website unavailable: discovery record alone is insufficient evidence",0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,social@saudasulf.com,invalid,+92512215407,,,,based in Islamabad,overture,https://explore.overturemaps.org/#0b0dd10a-4a08-484a-805f-d9966befaaab,2026-09-21T08:35:13+00:00,false,not_queued,,,,
lead_1f23f8256040,retail-isb-001,The Olympus Mall,theolympusmall.pk,http://theolympusmall.pk/,Pakistan,Islamabad,"F-11 Markaz, Islamabad",overture=shopping_center,,UNKNOWN,23,discovery category 'overture=shopping_center' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+92512228282,,,,based in Islamabad,overture,https://explore.overturemaps.org/#6623b47b-7d14-4a9e-9dcb-38e6ecadb9df,2026-09-21T08:35:24+00:00,false,not_queued,,,,
lead_5c76a60332a6,retail-isb-001,It Store,itstore.pk,http://www.itstore.pk/,Pakistan,Islamabad,Midway Centrum Murree Road ,overture=electronics,,UNKNOWN,23,discovery category 'overture=electronics' matches campaign target; buyer terms in company identity: store; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+92518434700,,,,based in Islamabad,overture,https://explore.overturemaps.org/#e3902524-655e-4943-b1aa-33927f0b1325,2026-09-21T08:35:29+00:00,false,not_queued,,,,
lead_7d311db8e9b2,retail-isb-001,MG Auctions,mgauctioners.com,http://www.mgauctioners.com/,Pakistan,Islamabad,"MG Auctions, Sayin Sultan Chowk, G-13/2 Islamabad",overture=furniture_store,,UNKNOWN,23,discovery category 'overture=furniture_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+923457644172,,,,based in Islamabad,overture,https://explore.overturemaps.org/#d13be584-d119-415e-8bdc-2fbf77eab248,2026-09-21T08:35:35+00:00,false,not_queued,,,,
lead_9a889c2e07b3,retail-isb-001,Cleanzo,cleanzo.com.pk,http://www.cleanzo.com.pk/,Pakistan,Islamabad,St 4,overture=home_goods_store,,UNKNOWN,23,discovery category 'overture=home_goods_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+92515139263,,,,based in Islamabad,overture,https://explore.overturemaps.org/#7aadb2de-63a9-46bc-ad9b-2e0ceb6d54c1,2026-09-21T08:35:53+00:00,false,not_queued,,,,
lead_4a55cbc9084f,retail-isb-001,Ayub Electronics Store,ayubelectronics.com,https://ayubelectronics.com/,Pakistan,Islamabad,"Shop-1, Main Markaz, Sector G-15.",overture=electronics,,UNKNOWN,23,"discovery category 'overture=electronics' matches campaign target; buyer terms in company identity: store, electronics; website unavailable: discovery record alone is insufficient evidence",0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,ceo@ayubelectronics.com,invalid,+923339787867,,,,based in Islamabad,overture,https://explore.overturemaps.org/#cda7d12a-ff94-4014-a6c5-6782aaf0b6f8,2026-09-21T08:36:09+00:00,false,not_queued,,,,
lead_d4b928182fa4,retail-isb-001,Office Max Home Furniture,officemax.com.pk,http://www.officemax.com.pk/,Pakistan,Islamabad,Golra Rd,overture=furniture_store,,UNKNOWN,23,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+923215508429,,,,based in Islamabad,overture,https://explore.overturemaps.org/#77738e96-edff-49cb-86dd-5cbfbb36940e,2026-09-21T08:36:10+00:00,false,not_queued,,,,
lead_7d877c6998fb,retail-isb-001,Billay Di Hatti,kapraay.com,http://www.kapraay.com/,Pakistan,Islamabad,"Shop No 520, Main Allahabad Rd",overture=clothing_store,,UNKNOWN,23,discovery category 'overture=clothing_store' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+923364787139,,,,based in Islamabad,overture,https://explore.overturemaps.org/#79ea9880-a771-4cd7-a56c-c8748fcfc05d,2026-09-21T08:36:28+00:00,false,not_queued,,,,
lead_22d9de7f2d34,retail-isb-001,Epic Tower,theepicmall.com,http://www.theepicmall.com/,Pakistan,Islamabad,"Epic Tower, Peshawar Rd",overture=shopping_center,,UNKNOWN,23,discovery category 'overture=shopping_center' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,info@theepicmall.com,invalid,+923173174727,,,,based in Islamabad,overture,https://explore.overturemaps.org/#e965debb-fe44-486c-bff4-613e39cfbd8d,2026-09-21T08:36:37+00:00,false,not_queued,,,,
lead_5155022e48a9,retail-isb-001,Sehrooz Collection,sehroozcollection.com,https://sehroozcollection.com/,Pakistan,Islamabad,"First Floor, Center Point Plaza",overture=shopping_center,,UNKNOWN,23,discovery category 'overture=shopping_center' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+923072717289,,,,based in Islamabad,overture,https://explore.overturemaps.org/#d2649517-81c0-4ecd-87b9-7cdff2b633e4,2026-09-21T08:36:41+00:00,false,not_queued,,,,
lead_a925771311bb,retail-isb-001,Pak Dukaan,pakdukaan.com.pk,http://www.pakdukaan.com.pk/,Pakistan,Islamabad,"P-1024/3, Aman Plaza, asghar Mall",overture=shopping_center,,UNKNOWN,23,discovery category 'overture=shopping_center' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+923335191198,,,,based in Islamabad,overture,https://explore.overturemaps.org/#9c3de84e-f2b4-43e7-b0fc-be528410bc9d,2026-09-21T08:36:47+00:00,false,not_queued,,,,
lead_7c6dd5488c05,retail-isb-001,Rano Traders,ranotraders.com,http://ranotraders.com/,Pakistan,Islamabad,"Dhok Hassu Bara Chowk, near MCB Bank",overture=electronics,,UNKNOWN,23,discovery category 'overture=electronics' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,+92515181936,,,,based in Islamabad,overture,https://explore.overturemaps.org/#29a2fc46-87e7-46e1-ab14-682785729b7c,2026-09-21T08:36:54+00:00,false,not_queued,,,,
lead_f24110756d0d,retail-isb-001,Chountra Battery Agency,chountrabattery007.com,http://chountrabattery007.com/,Pakistan,Islamabad,Chakri Rd,overture=electronics,,VENDOR,20,discovery category 'overture=electronics' matches campaign target; vendor terms in company name: agency,0,0,22,classified as VENDOR: rejected regardless of score; in target country (Pakistan); in target city (Islamabad); website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,chountrabattery007@gmail.com,unverified,+923345055826,,,,based in Islamabad,overture,https://explore.overturemaps.org/#fb699d9c-b3ec-4e63-a71a-0c29202503c0,2026-09-21T08:37:00+00:00,false,not_queued,,,,
